invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country
552222,22469,Heart of Wicker Small,37,26-10-2023 22:24,2.58,17415,United Kingdom
548444,20727,Lunch Bag Black Skull,12,10-04-2023 04:48,3.17,12610,United Kingdom
548210,21730,Glass Star Frosted T-Light Holder,25,22-04-2023 12:50,2.76,13731,Netherlands
542759,22469,Heart of Wicker Small,2,12-05-2023 12:28,1.26,17054,Germany
C556091,22469,Heart of Wicker Small,-5,01-04-2023 09:34,3.69,13652,France
540002,21730,Glass Star Frosted T-Light Holder,5,31-05-2023 02:12,1.82,17795,United Kingdom
557643,22633,Hand Warmer Red Polka Dot,8,12-11-2023 02:41,2.11,12901,United Kingdom
548190,85123A,White Hanging Heart T-Light Holder,9,13-10-2023 20:49,1.72,17517,United Kingdom
555248,22633,Hand Warmer Red Polka Dot,39,12-02-2023 17:41,3.44,16046,France
545773,22960,Jam Making Set With Jars,20,04-08-2023 08:47,1.61,15196,United Kingdom
552786,20727,Lunch Bag Black Skull,11,31-10-2023 22:14,2.3,17616,Germany
558952,20725,Lunch Bag Red Retrospot,22,20-09-2023 14:40,3.14,16896,Germany
555037,84406B,Cream Cupid Hearts Coat Hanger,16,28-03-2023 05:15,1.92,15531,United Kingdom
541885,84832,Zinc Metal Heart Decoration,38,18-08-2023 20:33,3.12,12170,Belgium
547060,84879,Assorted Colour Bird Ornament,10,14-10-2023 14:56,2.67,16405,United Kingdom
556331,84406B,Cream Cupid Hearts Coat Hanger,25,28-04-2023 10:23,4.9,14399,United Kingdom
547844,84879,Assorted Colour Bird Ornament,19,22-08-2023 22:30,4.62,16955,Germany
553450,21977,Pack of 60 Pink Paper Doilies,4,19-01-2023 22:52,5.47,15963,Germany
549491,22745,Poppy’s Playhouse Bedroom,19,21-02-2023 18:03,3.47,13374,United Kingdom
558722,22632,Hand Warmer Union Jack,3,27-08-2023 23:27,3.67,13596,France
549268,22469,Heart of Wicker Small,17,20-11-2023 17:25,5.27,12995,United Kingdom
549139,22632,Hand Warmer Union Jack,14,14-05-2023 19:40,2.92,15296,United Kingdom
546791,84406B,Cream Cupid Hearts Coat Hanger,10,09-09-2023 20:54,3.59,12745,Netherlands
547171,22961,Jam Making Set Printed,6,30-07-2023 19:38,2.83,13809,United Kingdom
559115,22112,Chocolate Hot Water Bottle,31,12-11-2023 10:38,3.55,17484,Netherlands
557253,84832,Zinc Metal Heart Decoration,31,15-12-2023 01:11,1.55,12742,United Kingdom
540093,22633,Hand Warmer Red Polka Dot,9,28-04-2023 05:07,4.57,15320,Netherlands
542987,22112,Chocolate Hot Water Bottle,12,20-05-2023 16:16,5.44,13493,United Kingdom
552847,22469,Heart of Wicker Small,26,15-06-2023 21:53,1.48,15520,United Kingdom
549967,21977,Pack of 60 Pink Paper Doilies,2,21-05-2023 20:02,4.64,15422,United Kingdom
556218,84406B,Cream Cupid Hearts Coat Hanger,4,28-01-2023 10:00,2.24,15155,Netherlands
550452,21977,Pack of 60 Pink Paper Doilies,32,05-01-2023 05:51,2.05,14723,United Kingdom
548627,22961,Jam Making Set Printed,28,23-06-2023 03:25,4.18,14000,United Kingdom
544947,20725,Lunch Bag Red Retrospot,6,29-10-2023 05:28,1.39,16268,Spain
546651,22632,Hand Warmer Union Jack,30,03-12-2023 12:23,3.19,13928,United Kingdom
543144,84029G,Union Flag Hot Water Bottle,28,04-06-2023 07:44,1.21,16240,United Kingdom
C559971,85123A,White Hanging Heart T-Light Holder,-7,03-09-2023 12:38,3.58,16857,United Kingdom
C556460,20727,Lunch Bag Black Skull,-8,03-03-2023 09:50,3.19,15522,France
548959,21730,Glass Star Frosted T-Light Holder,10,15-07-2023 18:51,5.14,14368,Germany
548297,22745,Poppy’s Playhouse Bedroom,10,13-03-2023 03:39,4.3,13171,United Kingdom
546694,21730,Glass Star Frosted T-Light Holder,5,31-03-2023 14:26,1.74,14753,United Kingdom
555835,84832,Zinc Metal Heart Decoration,29,07-04-2023 04:41,2.72,14959,United Kingdom
559257,20725,Lunch Bag Red Retrospot,36,08-05-2023 09:12,5.21,13664,United Kingdom
C543346,85123A,White Hanging Heart T-Light Holder,-3,29-06-2023 14:16,4.32,14722,United Kingdom
559532,84029G,Union Flag Hot Water Bottle,22,02-06-2023 16:36,3.76,15200,United Kingdom
C551340,20727,Lunch Bag Black Skull,-6,08-02-2023 08:49,3.6,12682,Germany
540244,22960,Jam Making Set With Jars,2,14-07-2023 03:48,2.91,17112,Germany
542625,84832,Zinc Metal Heart Decoration,14,27-05-2023 03:21,3.72,15908,France
543849,84832,Zinc Metal Heart Decoration,10,12-03-2023 11:30,4.52,13509,Spain
549597,84879,Assorted Colour Bird Ornament,3,18-03-2023 12:38,1.75,14263,United Kingdom
547737,22112,Chocolate Hot Water Bottle,8,07-10-2023 19:52,5.37,14284,United Kingdom
554024,22748,Poppy’s Playhouse Kitchen,17,28-10-2023 22:43,2.23,14143,United Kingdom
552000,84406B,Cream Cupid Hearts Coat Hanger,4,21-09-2023 04:01,3.13,14959,Italy
548333,22112,Chocolate Hot Water Bottle,21,10-05-2023 20:48,1.3,13656,United Kingdom
557276,22960,Jam Making Set With Jars,30,19-11-2023 18:07,3.57,15266,Belgium
547310,22112,Chocolate Hot Water Bottle,19,03-06-2023 08:29,2.84,13273,Germany
542399,22633,Hand Warmer Red Polka Dot,15,17-01-2023 09:40,2.27,17742,France
544640,84832,Zinc Metal Heart Decoration,20,07-02-2023 12:09,5.44,15518,France
559344,21730,Glass Star Frosted T-Light Holder,30,19-11-2023 08:52,3.04,14015,United Kingdom
550391,22632,Hand Warmer Union Jack,10,26-02-2023 15:06,2.98,12917,Netherlands
557853,22633,Hand Warmer Red Polka Dot,23,10-06-2023 08:12,3.19,12951,Belgium
550892,84406B,Cream Cupid Hearts Coat Hanger,24,16-12-2023 14:57,1.7,15024,Italy
551197,22745,Poppy’s Playhouse Bedroom,12,13-03-2023 14:02,2.89,12154,United Kingdom
553050,84406B,Cream Cupid Hearts Coat Hanger,9,16-12-2023 06:59,2.65,16415,Germany
C543374,84879,Assorted Colour Bird Ornament,-9,16-11-2023 23:16,3.2,12300,United Kingdom
552911,85123A,White Hanging Heart T-Light Holder,29,06-10-2023 22:57,4.88,12194,Germany
548847,22086,Paper Chain Kit 50’s Christmas,18,12-01-2023 17:35,2.03,13437,United Kingdom
554785,20725,Lunch Bag Red Retrospot,20,25-12-2023 22:41,3.81,12732,Italy
550960,20727,Lunch Bag Black Skull,1,08-09-2023 19:45,1.36,16941,United Kingdom
553535,22086,Paper Chain Kit 50’s Christmas,3,08-01-2023 06:22,2.56,15044,Germany
548234,20725,Lunch Bag Red Retrospot,8,21-10-2023 11:11,3.23,13451,United Kingdom
550503,20727,Lunch Bag Black Skull,39,02-02-2023 02:41,1.52,16709,France
545122,22745,Poppy’s Playhouse Bedroom,31,19-12-2023 07:57,3.54,13288,United Kingdom
549852,22633,Hand Warmer Red Polka Dot,8,28-10-2023 18:19,2.53,15247,France
545387,22632,Hand Warmer Union Jack,15,16-03-2023 06:03,5.47,13375,United Kingdom
547631,21977,Pack of 60 Pink Paper Doilies,22,29-12-2023 12:13,3.91,16279,Germany
547226,21730,Glass Star Frosted T-Light Holder,32,31-08-2023 07:36,2.25,15973,United Kingdom
545108,84879,Assorted Colour Bird Ornament,5,26-10-2023 02:19,1.64,16594,Spain
558608,22633,Hand Warmer Red Polka Dot,9,08-10-2023 03:14,1.38,15264,Italy
542110,22748,Poppy’s Playhouse Kitchen,15,15-01-2023 14:27,1.59,12999,Netherlands
540957,22960,Jam Making Set With Jars,37,10-01-2023 00:36,4.12,14042,United Kingdom
547146,22632,Hand Warmer Union Jack,33,29-09-2023 14:29,4.88,13044,Germany
540560,22112,Chocolate Hot Water Bottle,22,21-12-2023 19:13,1.87,15405,United Kingdom
541312,22748,Poppy’s Playhouse Kitchen,11,08-04-2023 19:45,2.93,16893,Spain
558205,22112,Chocolate Hot Water Bottle,6,01-08-2023 19:29,2.72,17688,United Kingdom
551595,71053,White Metal Lantern,17,09-11-2023 20:06,3.97,13078,United Kingdom
545374,71053,White Metal Lantern,5,15-02-2023 15:25,1.99,17121,United Kingdom
542651,22745,Poppy’s Playhouse Bedroom,39,04-05-2023 12:41,5.3,16399,United Kingdom
550006,84406B,Cream Cupid Hearts Coat Hanger,9,20-08-2023 05:19,4.33,13557,United Kingdom
549933,85123A,White Hanging Heart T-Light Holder,29,09-05-2023 12:10,5.31,17260,United Kingdom
556172,22632,Hand Warmer Union Jack,23,08-10-2023 12:32,2.39,14136,United Kingdom
542877,22086,Paper Chain Kit 50’s Christmas,36,08-11-2023 23:37,3.73,14927,France
544083,22960,Jam Making Set With Jars,31,15-02-2023 02:26,4.35,13834,Belgium
540745,22961,Jam Making Set Printed,20,21-09-2023 18:34,4.26,17103,United Kingdom
548749,84029G,Union Flag Hot Water Bottle,23,10-02-2023 15:47,1.29,16400,United Kingdom
557325,84406B,Cream Cupid Hearts Coat Hanger,7,23-05-2023 06:07,5.49,15819,United Kingdom
558680,21730,Glass Star Frosted T-Light Holder,36,13-02-2023 02:17,5.19,17284,United Kingdom
557323,84029G,Union Flag Hot Water Bottle,4,04-12-2023 20:23,1.71,17483,United Kingdom
557994,22633,Hand Warmer Red Polka Dot,24,12-09-2023 00:23,3.54,16379,United Kingdom
541725,20727,Lunch Bag Black Skull,14,09-05-2023 10:21,2.55,14043,United Kingdom
552213,22086,Paper Chain Kit 50’s Christmas,25,21-04-2023 20:25,4.98,12440,United Kingdom
549528,22086,Paper Chain Kit 50’s Christmas,7,13-08-2023 01:38,4.2,15954,United Kingdom
554162,84879,Assorted Colour Bird Ornament,15,12-07-2023 01:05,2.16,13468,United Kingdom
548853,84879,Assorted Colour Bird Ornament,13,27-04-2023 21:43,1.35,13962,United Kingdom
547187,20727,Lunch Bag Black Skull,19,03-12-2023 15:36,2.45,15448,United Kingdom
540032,84029G,Union Flag Hot Water Bottle,12,12-09-2023 02:02,1.36,15567,United Kingdom
554893,22961,Jam Making Set Printed,26,06-09-2023 14:16,1.81,14894,France
554408,22745,Poppy’s Playhouse Bedroom,33,18-05-2023 00:07,3.94,15935,United Kingdom
555160,84879,Assorted Colour Bird Ornament,15,25-10-2023 21:39,4.4,15010,United Kingdom
543414,84406B,Cream Cupid Hearts Coat Hanger,37,14-02-2023 14:21,3.21,15863,United Kingdom
557540,84406B,Cream Cupid Hearts Coat Hanger,6,11-04-2023 12:12,3.78,15455,United Kingdom
559510,84406B,Cream Cupid Hearts Coat Hanger,25,10-10-2023 20:36,1.87,17547,Germany
C552120,71053,White Metal Lantern,-4,16-06-2023 16:04,2.56,12744,United Kingdom
C541543,22961,Jam Making Set Printed,-7,12-10-2023 15:57,4.27,12556,United Kingdom
540271,22469,Heart of Wicker Small,9,22-01-2023 00:13,2.77,15800,France
545295,22748,Poppy’s Playhouse Kitchen,28,12-12-2023 09:31,2.7,16725,United Kingdom
554963,22086,Paper Chain Kit 50’s Christmas,35,12-12-2023 04:56,2.03,13851,United Kingdom
551580,22469,Heart of Wicker Small,3,29-06-2023 07:14,3.76,14419,Germany
559093,22632,Hand Warmer Union Jack,11,26-03-2023 08:31,4.68,14356,Germany
552597,22745,Poppy’s Playhouse Bedroom,20,16-04-2023 02:38,3.22,17478,France
552045,22960,Jam Making Set With Jars,23,16-05-2023 06:24,1.7,15864,United Kingdom
553603,22745,Poppy’s Playhouse Bedroom,30,18-11-2023 13:29,4.8,16197,United Kingdom
549937,22961,Jam Making Set Printed,37,14-08-2023 04:33,1.51,13883,United Kingdom
554830,22469,Heart of Wicker Small,36,23-07-2023 19:36,3.23,16297,United Kingdom
546722,22469,Heart of Wicker Small,12,23-04-2023 07:10,2.32,15843,Germany
548201,21977,Pack of 60 Pink Paper Doilies,36,18-01-2023 10:22,5.23,17966,France
544144,22633,Hand Warmer Red Polka Dot,35,03-12-2023 21:18,4.37,16128,United Kingdom
545606,22112,Chocolate Hot Water Bottle,34,23-05-2023 17:54,3.64,12017,United Kingdom
546766,22748,Poppy’s Playhouse Kitchen,4,16-09-2023 12:54,4.07,16967,United Kingdom
557114,22961,Jam Making Set Printed,24,07-12-2023 00:33,3.49,12671,United Kingdom
555928,71053,White Metal Lantern,36,24-03-2023 05:25,1.83,13138,Germany
541648,71053,White Metal Lantern,28,11-11-2023 05:45,4.25,12207,Netherlands
542130,20727,Lunch Bag Black Skull,39,02-07-2023 21:37,3.32,12160,Italy
554392,22112,Chocolate Hot Water Bottle,2,02-05-2023 20:21,3.93,15361,Germany
550588,84832,Zinc Metal Heart Decoration,5,11-01-2023 02:28,1.39,16414,Spain
544366,85123A,White Hanging Heart T-Light Holder,28,30-06-2023 22:15,1.81,16557,United Kingdom
541506,22960,Jam Making Set With Jars,13,19-11-2023 16:29,3.73,13582,Germany
558542,22961,Jam Making Set Printed,36,08-08-2023 06:22,3.18,13985,United Kingdom
559300,21730,Glass Star Frosted T-Light Holder,9,17-05-2023 05:07,2.18,14956,United Kingdom
555222,20727,Lunch Bag Black Skull,39,09-11-2023 10:38,2.24,12051,United Kingdom
552363,84029G,Union Flag Hot Water Bottle,30,15-06-2023 11:38,3.92,14665,United Kingdom
559613,84832,Zinc Metal Heart Decoration,27,20-09-2023 12:54,1.45,16705,United Kingdom
551795,84406B,Cream Cupid Hearts Coat Hanger,13,03-02-2023 17:09,3.07,13744,France
549858,22745,Poppy’s Playhouse Bedroom,39,15-11-2023 01:13,3.45,12963,Germany
552616,22745,Poppy’s Playhouse Bedroom,28,22-09-2023 14:57,2.53,16318,United Kingdom
544136,22745,Poppy’s Playhouse Bedroom,18,12-12-2023 18:21,4.73,15710,France
553478,21730,Glass Star Frosted T-Light Holder,34,19-07-2023 07:27,1.44,16932,United Kingdom
551161,22960,Jam Making Set With Jars,21,02-10-2023 16:20,4.92,13149,United Kingdom
542689,22469,Heart of Wicker Small,1,23-06-2023 13:42,4.31,14559,United Kingdom
542810,84879,Assorted Colour Bird Ornament,23,08-11-2023 00:29,3.12,14177,United Kingdom
551663,84832,Zinc Metal Heart Decoration,34,23-09-2023 14:38,5.18,14755,United Kingdom
546152,22112,Chocolate Hot Water Bottle,36,30-04-2023 06:46,4.22,13067,Germany
540012,22469,Heart of Wicker Small,9,20-06-2023 12:38,5.2,13829,Netherlands
551162,84406B,Cream Cupid Hearts Coat Hanger,8,09-02-2023 23:15,3.23,16283,United Kingdom
547999,22469,Heart of Wicker Small,30,02-07-2023 04:56,3.15,16339,Germany
547219,71053,White Metal Lantern,36,14-10-2023 17:17,3.48,12922,United Kingdom
545328,21977,Pack of 60 Pink Paper Doilies,36,16-02-2023 15:09,1.48,13550,United Kingdom
543621,84879,Assorted Colour Bird Ornament,18,20-10-2023 19:51,5.11,14982,France
551665,22960,Jam Making Set With Jars,2,04-07-2023 01:00,4.07,14044,United Kingdom
551314,22745,Poppy’s Playhouse Bedroom,11,20-03-2023 18:36,3.86,14981,United Kingdom
540652,22112,Chocolate Hot Water Bottle,36,04-07-2023 11:27,5.18,17813,United Kingdom
556182,84879,Assorted Colour Bird Ornament,31,09-04-2023 15:38,5.47,16414,United Kingdom
548812,22748,Poppy’s Playhouse Kitchen,31,06-06-2023 08:04,1.9,13597,United Kingdom
543790,22748,Poppy’s Playhouse Kitchen,24,14-02-2023 16:34,4.42,17709,France
555659,84029G,Union Flag Hot Water Bottle,21,28-03-2023 04:19,3.69,14321,Netherlands
541645,22469,Heart of Wicker Small,32,25-11-2023 12:57,3.18,16858,France
550435,22961,Jam Making Set Printed,30,02-01-2023 08:39,5.4,14021,United Kingdom
543688,85123A,White Hanging Heart T-Light Holder,8,26-05-2023 17:47,4.86,13317,United Kingdom
547689,22086,Paper Chain Kit 50’s Christmas,33,04-09-2023 04:31,4.2,15475,United Kingdom
541379,22745,Poppy’s Playhouse Bedroom,39,06-06-2023 17:03,2.85,15555,United Kingdom
544243,22112,Chocolate Hot Water Bottle,1,23-10-2023 19:15,4.06,16297,Italy
550237,22086,Paper Chain Kit 50’s Christmas,33,03-01-2023 09:43,3.49,13557,United Kingdom
556330,84406B,Cream Cupid Hearts Coat Hanger,13,13-08-2023 00:29,2.27,15798,United Kingdom
559037,22632,Hand Warmer Union Jack,22,10-11-2023 00:49,3.14,13069,United Kingdom
545611,22632,Hand Warmer Union Jack,5,23-11-2023 16:42,2.11,12497,Netherlands
552516,22748,Poppy’s Playhouse Kitchen,12,16-12-2023 01:16,3.35,17557,United Kingdom
553886,21730,Glass Star Frosted T-Light Holder,29,07-08-2023 16:59,4.3,12104,United Kingdom
C553716,84029G,Union Flag Hot Water Bottle,-1,15-06-2023 02:27,1.36,15753,United Kingdom
545912,20725,Lunch Bag Red Retrospot,36,06-06-2023 22:17,4.49,17042,Netherlands
546449,20725,Lunch Bag Red Retrospot,11,08-06-2023 18:44,1.29,16035,France
541725,22469,Heart of Wicker Small,26,06-05-2023 04:24,3.42,17204,United Kingdom
555870,20725,Lunch Bag Red Retrospot,2,12-07-2023 08:28,3.67,13847,Germany
549304,22112,Chocolate Hot Water Bottle,29,27-12-2023 16:17,4.47,15148,Germany
547522,22112,Chocolate Hot Water Bottle,29,26-10-2023 08:18,4.47,13577,Germany
C553663,22633,Hand Warmer Red Polka Dot,-7,04-06-2023 14:50,3,14572,Netherlands
544784,22745,Poppy’s Playhouse Bedroom,19,04-06-2023 15:37,1.49,12983,United Kingdom
549472,22112,Chocolate Hot Water Bottle,10,28-04-2023 17:45,4.18,14060,Italy
557616,71053,White Metal Lantern,11,21-11-2023 18:12,3.4,16629,Portugal
550055,21977,Pack of 60 Pink Paper Doilies,7,03-01-2023 01:29,2.63,16647,United Kingdom
552676,22112,Chocolate Hot Water Bottle,13,06-06-2023 13:19,2.21,13499,United Kingdom
547446,22632,Hand Warmer Union Jack,2,25-12-2023 20:09,1.71,12126,United Kingdom
544725,20727,Lunch Bag Black Skull,30,21-05-2023 08:22,2.47,13757,United Kingdom
554769,20727,Lunch Bag Black Skull,22,19-12-2023 03:09,3.17,17108,Germany
541409,22961,Jam Making Set Printed,1,01-03-2023 09:25,3.25,16918,France
548205,85123A,White Hanging Heart T-Light Holder,27,25-03-2023 00:45,3.71,17066,Germany
556365,22469,Heart of Wicker Small,7,19-11-2023 21:10,2.76,14269,Portugal
540256,84832,Zinc Metal Heart Decoration,1,17-07-2023 15:28,5.16,13614,Italy
558105,22960,Jam Making Set With Jars,25,29-12-2023 11:17,3.33,14444,United Kingdom
555704,85123A,White Hanging Heart T-Light Holder,4,03-12-2023 15:03,3.02,12098,United Kingdom
557807,85123A,White Hanging Heart T-Light Holder,30,30-10-2023 11:10,1.41,13506,Germany
542990,22960,Jam Making Set With Jars,8,07-04-2023 14:36,3.78,15475,United Kingdom
C541195,22633,Hand Warmer Red Polka Dot,-9,10-06-2023 22:36,3.79,17354,France
541244,71053,White Metal Lantern,4,06-01-2023 17:26,3.71,15257,Netherlands
551415,22112,Chocolate Hot Water Bottle,4,30-11-2023 14:30,5.02,16374,United Kingdom
546766,71053,White Metal Lantern,8,22-11-2023 11:34,4.48,17924,United Kingdom
551662,21977,Pack of 60 Pink Paper Doilies,26,19-11-2023 23:28,4.93,12375,Spain
556210,84832,Zinc Metal Heart Decoration,29,23-12-2023 16:22,1.46,15474,United Kingdom
557690,71053,White Metal Lantern,16,07-10-2023 00:45,2.57,12235,United Kingdom
550313,22632,Hand Warmer Union Jack,19,24-07-2023 15:00,2.57,16753,United Kingdom
542402,21977,Pack of 60 Pink Paper Doilies,1,17-11-2023 22:56,4.03,16163,United Kingdom
556880,84029G,Union Flag Hot Water Bottle,37,31-08-2023 05:48,3.13,13980,United Kingdom
559783,20727,Lunch Bag Black Skull,34,30-06-2023 06:01,4.54,13199,France
553275,22633,Hand Warmer Red Polka Dot,29,08-05-2023 00:46,2.85,12616,United Kingdom
C554915,71053,White Metal Lantern,-8,10-04-2023 16:04,2.15,13953,United Kingdom
540909,22961,Jam Making Set Printed,30,15-10-2023 01:49,2.45,17638,United Kingdom
555806,21977,Pack of 60 Pink Paper Doilies,6,10-03-2023 10:36,1.98,12817,United Kingdom
540372,85123A,White Hanging Heart T-Light Holder,36,23-11-2023 21:15,2.05,12052,United Kingdom
C541344,84406B,Cream Cupid Hearts Coat Hanger,-4,30-08-2023 20:56,2.13,15029,Germany
548515,22960,Jam Making Set With Jars,2,14-02-2023 19:40,1.27,17448,Italy
542431,22112,Chocolate Hot Water Bottle,14,01-02-2023 01:43,4.28,17386,United Kingdom
559168,21730,Glass Star Frosted T-Light Holder,8,28-01-2023 01:22,2.92,16811,United Kingdom
550585,20725,Lunch Bag Red Retrospot,3,19-12-2023 22:03,1.3,16487,United Kingdom
555462,22112,Chocolate Hot Water Bottle,35,26-08-2023 11:48,2.79,15103,United Kingdom
541695,20727,Lunch Bag Black Skull,27,27-09-2023 13:42,5.09,12190,United Kingdom
C541907,22633,Hand Warmer Red Polka Dot,-3,21-05-2023 19:26,3.4,13718,United Kingdom
557164,22960,Jam Making Set With Jars,28,17-06-2023 21:17,5.44,12830,United Kingdom
541019,20725,Lunch Bag Red Retrospot,31,23-04-2023 06:04,3.52,15472,United Kingdom
551457,84832,Zinc Metal Heart Decoration,17,23-04-2023 09:54,5.34,17273,Germany
541403,22112,Chocolate Hot Water Bottle,19,13-10-2023 11:55,2.07,14098,Netherlands
557810,22469,Heart of Wicker Small,11,03-02-2023 12:17,2.45,15360,United Kingdom
548855,22960,Jam Making Set With Jars,9,15-02-2023 03:05,4.21,14585,Netherlands
545868,20727,Lunch Bag Black Skull,30,01-01-2023 03:29,5.44,14325,France
550839,22632,Hand Warmer Union Jack,6,06-07-2023 05:19,4.75,12450,Germany
540010,22960,Jam Making Set With Jars,14,19-06-2023 10:27,3.58,17982,United Kingdom
546330,84879,Assorted Colour Bird Ornament,31,30-08-2023 08:00,1.57,16429,United Kingdom
555061,21977,Pack of 60 Pink Paper Doilies,11,02-10-2023 08:50,2.77,12764,United Kingdom
549230,84029G,Union Flag Hot Water Bottle,5,23-01-2023 00:15,1.57,17630,United Kingdom
C559209,21977,Pack of 60 Pink Paper Doilies,-7,07-03-2023 12:00,2.54,14553,United Kingdom
547464,22632,Hand Warmer Union Jack,2,27-03-2023 04:45,2.31,12481,Germany
